,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
1089,4718-WXBGI,,54.0,0.0,0.0,0.0,0.0,0.0,34.296813,-118.685703,3.0,3.0,0.0,0.0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2662.41
1090,3807-BPOMJ,0.0,29.0,1.0,0.0,,0.0,0.0,33.69887,-117.25071,3.0,3.0,1.0,7.0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,4482.849999999999
1091,0345-HKJVM,0.0,58.0,,0.0,0.0,,0.0,36.19204239161876,-117.013454,5.0,3.0,0.0,0.0,49.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,,4089.89
1092,6641-XRPSU,0.0,44.0,0.0,0.0,,0.0,0.0,37.40122,-120.514191,1.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,126.89
1093,4227-OJHAL,1.0,48.0,0.0,,0.0,0.0,0.0,37.872902,-122.303708,3.0,,,,,,,,,,,,,,,,,,,,,,,
1094,9253-VIFJQ,,61.0,0.0,0.0,0.0,1.0,3.0,34.059722,-117.39104,3.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455
1095,9070-BCKQP,0.0,23.0,,0.0,1.0,,,33.830209,-119.7549407277953,,3.0,1.0,8.0,18.0,5.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1907.07
1096,7067-KSAZT,1.0,20.0,1.0,0.0,0.0,0.0,0.0,38.505995,-123.187019,2.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,2.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,884.15
1097,0516-WJVXC,,,,,,,,34.145695,-117.95982,,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
1098,8901-HJXTF,,,,,,,,36.600193,-119.7549407277953,,3.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
1099,6034-YMTOB,,,,,,,,37.746699,-122.442833,4.0,3.0,0.0,0.0,71.0,0.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6579.37
1100,9274-CNFMO,1.0,54.0,0.0,,,1.0,2.0,39.19514,-121.503883,5.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5460.599999999999
1101,9467-ROOLM,0.0,20.0,1.0,0.0,1.0,0.0,,33.75462,-118.071128,3.0,,,,,,,,,,,,,,,,,,,,,,,
1102,3889-VWBID,,80.0,,1.0,1.0,,0.0,33.507255,-117.029473,1.0,3.0,1.0,3.0,25.0,3.0,1.0,1.0,1.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3018.2
1103,5562-YJQGT,0.0,41.0,0.0,0.0,0.0,0.0,0.0,38.184583,-119.286558,3.0,3.0,0.0,0.0,63.0,2.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8358.42
1104,0495-ZBNGW,1.0,69.0,0.0,1.0,1.0,0.0,0.0,,,1.0,3.0,1.0,1.0,53.0,2.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
1105,3283-WCWXT,,,,,,,,32.800671,-116.483363,,3.0,1.0,6.0,33.0,3.0,1.0,1.0,1.0,2.0,73.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3252.03
1106,3797-VTIDR,1.0,29.0,1.0,0.0,0.0,0.0,0.0,34.200175,-119.7549407277953,4.0,,,,,,,,,,,,,,,,,,,,,,,
1107,4522-XRWWI,1.0,,0.0,0.0,0.0,0.0,0.0,37.306612,-122.080621,4.0,3.0,0.0,8.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.8199999999999
1108,5151-HQRDG,0.0,35.0,,0.0,1.0,,0.0,33.391181,-118.421305,4.0,3.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.69
1109,6357-JJPQT,1.0,49.0,0.0,0.0,0.0,0.0,0.0,34.156758,-117.404686,2.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1211.75
1110,8966-KZXXA,1.0,51.0,0.0,,,0.0,0.0,36.19204239161876,-118.082791,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,567.1800000000001
1111,5960-WPXQM,,,,,,,,40.637105,-121.906949,3.0,3.0,0.0,1.0,34.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4260.67
1112,7159-NOKYQ,0.0,33.0,0.0,0.0,1.0,1.0,2.0,40.664483,-123.865325,5.0,3.0,1.0,6.0,21.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1744.2
1113,0330-BGYZE,1.0,36.0,0.0,0.0,0.0,0.0,0.0,37.378541,-122.020456,3.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1702.3200000000002
1114,6270-OMFIW,,33.0,0.0,0.0,1.0,0.0,0.0,34.072121,-117.698319,,3.0,1.0,10.0,70.0,0.0,1.0,1.0,1.0,3.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8035.95
1115,4925-LMHOK,0.0,41.0,,0.0,0.0,0.0,0.0,34.108833,-118.229715,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.98
1116,9134-CEQMF,1.0,32.0,0.0,0.0,0.0,0.0,0.0,34.502432,-119.7549407277953,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.97
1117,6198-RTPMF,1.0,22.0,1.0,0.0,0.0,0.0,,33.362575,-117.299644,,3.0,0.0,0.0,51.0,2.0,1.0,1.0,1.0,2.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7120.870000000001
1118,3590-TCXTB,,73.0,0.0,1.0,1.0,0.0,0.0,35.059695,-120.604741,1.0,3.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7188.02
1119,0607-DAAHE,1.0,72.0,0.0,1.0,1.0,,0.0,,,5.0,3.0,1.0,7.0,55.0,2.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
1120,4441-NIHPT,,,,,,,,38.044523,-121.348048,1.0,3.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,4355.65
1121,6900-RBKER,1.0,49.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2545.04
1122,6112-KTHFQ,0.0,53.0,0.0,0.0,1.0,0.0,0.0,33.680031,-116.171678,4.0,,,,,,,,,,,,,,,,,,,,,,,
1123,6898-MDLZW,1.0,73.0,0.0,1.0,0.0,0.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1124,9253-QXKBE,0.0,31.0,,0.0,0.0,0.0,0.0,36.19204239161876,-121.025836,5.0,,,,,,,,,,,,,,,,,,,,,,,
1125,6177-PEVRA,1.0,39.0,0.0,0.0,0.0,0.0,0.0,38.921333,-120.897718,2.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,583.65
1126,1810-MVMAI,1.0,,0.0,,0.0,0.0,,,,3.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4110.780000000001
1127,2834-SPCJV,1.0,21.0,1.0,0.0,1.0,0.0,0.0,33.723579,-118.005441,3.0,3.0,1.0,4.0,66.0,0.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4770.820000000001
1128,3207-OYBWH,1.0,73.0,0.0,1.0,1.0,0.0,0.0,32.912664,-116.635387,3.0,3.0,1.0,4.0,35.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3511.7
1129,1353-GHZOS,1.0,52.0,0.0,0.0,1.0,0.0,0.0,34.061634,-117.893169,3.0,3.0,1.0,6.0,18.0,0.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1796.96
1130,6243-OZGFH,,,,,,,,37.897753,-122.279391,4.0,3.0,1.0,4.0,31.0,3.0,1.0,1.0,1.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3624.77
1131,5702-SKUOB,1.0,,0.0,0.0,0.0,0.0,0.0,33.313828,-116.940501,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455
1132,5382-SOYZL,0.0,59.0,0.0,,0.0,0.0,0.0,37.538309,-119.7549407277953,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,61.03
1133,6754-LZUKA,0.0,51.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.421842,3.0,3.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5532.4800000000005
1134,6698-OXETB,1.0,56.0,0.0,0.0,,0.0,0.0,38.618347,-122.908422,3.0,3.0,0.0,9.0,65.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1931.51
1135,2860-RANUS,0.0,67.0,,1.0,0.0,,0.0,33.03933,-115.191857,3.0,,,,,,,,,,,,,,,,,,,,,,,
1136,4011-ARPHK,0.0,,1.0,0.0,0.0,0.0,0.0,33.918043,-117.617809,3.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,3.0,73.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1311.65
1137,9257-AZMTZ,1.0,31.0,0.0,0.0,0.0,0.0,0.0,37.605926,-120.69955,2.0,3.0,0.0,0.0,7.0,5.0,1.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,844.82
1138,6134-KWTBV,1.0,54.0,0.0,0.0,1.0,1.0,3.0,33.829583,-116.474131,3.0,3.0,1.0,9.0,53.0,0.0,1.0,1.0,1.0,2.0,57.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5166.34
1139,1465-WCZVT,0.0,51.0,0.0,0.0,0.0,0.0,0.0,37.858898,-122.240512,3.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,3.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1098.85
1140,8276-MQBYC,0.0,53.0,,0.0,1.0,0.0,0.0,32.787836,-117.232376,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,119.84
1141,1265-HVPZB,0.0,28.0,1.0,0.0,0.0,0.0,0.0,33.362575,-117.299644,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
1142,3800-LYTRK,1.0,62.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.689442,5.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.4
1143,1430-SFQSA,,70.0,0.0,1.0,0.0,0.0,0.0,34.099869,-118.326843,2.0,3.0,0.0,0.0,51.0,2.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5907.29
1144,5075-JSDKI,1.0,,0.0,0.0,0.0,0.0,0.0,33.782346,-117.635263,3.0,3.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,382.9500000000001
1145,0322-CHQRU,1.0,80.0,0.0,1.0,1.0,1.0,2.0,39.141934,-122.770679,1.0,3.0,1.0,5.0,22.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,880.2
1146,9578-VRMNM,,,,,,,,35.957019,-119.330928,,3.0,1.0,5.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,,4216.65
1147,2402-TAIRZ,0.0,29.0,1.0,0.0,1.0,1.0,,,,3.0,3.0,1.0,7.0,24.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1976.73
1148,1685-BQULA,,,,,,,,33.60693,-117.644253,4.0,3.0,1.0,8.0,68.0,1.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3698.03
1149,4565-EVZMJ,0.0,79.0,,,0.0,0.0,0.0,32.853743,-117.25034,,3.0,0.0,0.0,17.0,4.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3044.441077322455
1150,2452-MRMZF,,,,,,,,38.475465,-121.443625,3.0,3.0,1.0,5.0,36.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,50.0,4577.04
1151,8229-BUJHX,0.0,33.0,0.0,0.0,0.0,,0.0,33.993991,-118.39704,4.0,,,,,,,,,,,,,,,,,,,,,,,
1152,8903-WMRNW,,35.0,0.0,0.0,1.0,0.0,0.0,32.825086,-119.7549407277953,3.0,,,,,,,,,,,,,,,,,,,,,,,
1153,4827-LTQRJ,0.0,48.0,,0.0,,0.0,0.0,36.19204239161876,-122.086022,2.0,3.0,1.0,3.0,63.0,2.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455
1154,9522-BNTHX,1.0,52.0,,0.0,0.0,0.0,0.0,38.590035,-121.412455,3.0,3.0,0.0,0.0,56.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4121.97
1155,9940-HPQPG,1.0,29.0,1.0,0.0,1.0,,,,,4.0,3.0,1.0,9.0,69.0,1.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8041.79
1156,6360-SVNWV,0.0,54.0,0.0,0.0,1.0,0.0,0.0,37.100948,-120.270136,3.0,3.0,1.0,4.0,24.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130.0,2721.28
1157,5698-BQJOH,1.0,,,0.0,0.0,0.0,0.0,33.745746,-119.7549407277953,5.0,3.0,0.0,0.0,51.0,2.0,1.0,1.0,1.0,2.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
1158,4193-ORFCL,1.0,38.0,0.0,0.0,1.0,0.0,0.0,33.771612,-118.143866,4.0,3.0,1.0,9.0,16.0,0.0,1.0,0.0,1.0,1.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455
1159,9110-HSGTV,1.0,40.0,,,1.0,,3.0,38.833554,-121.498102,4.0,3.0,0.0,0.0,65.0,2.0,1.0,1.0,1.0,2.0,57.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9268.85
1160,3956-CJUST,0.0,31.0,0.0,0.0,1.0,1.0,3.0,40.877552,-121.885884,4.0,3.0,0.0,0.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3899.77
1161,9137-UIYPG,,,,,,,,32.787836,-119.7549407277953,,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,468.75
1162,8775-CEBBJ,,19.0,,0.0,1.0,0.0,0.0,38.398815,-122.861923,5.0,,,,,,,,,,,,,,,,,,,,,,,
1163,0813-TAXXS,1.0,74.0,0.0,1.0,0.0,0.0,0.0,33.744119,-118.31448,1.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,382.77
1164,5899-OUVKV,1.0,39.0,0.0,0.0,1.0,1.0,2.0,34.115192,-118.61017,3.0,3.0,1.0,8.0,28.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3015.44
1165,8544-GOQSH,1.0,51.0,0.0,,1.0,1.0,3.0,33.82769,-117.102244,3.0,,,,,,,,,,,,,,,,,,,,,,,
1166,4890-VMUAV,1.0,45.0,0.0,0.0,,1.0,,35.939068,-119.043666,5.0,,,,,,,,,,,,,,,,,,,,,,,
1167,9415-ZNBSX,1.0,59.0,0.0,0.0,,1.0,1.0,38.41935,-120.469545,3.0,3.0,1.0,1.0,19.0,4.0,1.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1178.85
1168,5138-WVKYJ,1.0,25.0,1.0,0.0,0.0,0.0,0.0,38.154823,-121.601358,3.0,,,,,,,,,,,,,,,,,,,,,,,
1169,2956-GGUCQ,1.0,61.0,0.0,,0.0,1.0,1.0,32.912664,-116.635387,4.0,3.0,0.0,0.0,30.0,3.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1307.8
1170,9584-EXCDZ,0.0,26.0,1.0,0.0,0.0,0.0,0.0,35.916943,-120.129921,1.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,139.35
1171,8806-EAGWC,,,,,,,,37.666587,-120.411517,3.0,3.0,1.0,0.0,60.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,150.0,6791.9
1172,1293-HHSHJ,1.0,54.0,0.0,0.0,1.0,1.0,,34.506627,-118.699048,5.0,,,,,,,,,,,,,,,,,,,,,,,
1173,9327-QSDED,0.0,,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,32.0,4.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,120.0,2533.78
1174,0064-SUDOG,1.0,,0.0,0.0,,1.0,3.0,39.218096,-120.79153,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.18
1175,0052-DCKON,,,,,,,,34.758699,-120.275839,3.0,3.0,0.0,0.0,11.0,4.0,1.0,0.0,1.0,3.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1036.19
1176,7943-RQCHR,0.0,29.0,1.0,0.0,1.0,1.0,5.0,38.021772,-119.7549407277953,,3.0,1.0,3.0,53.0,0.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4992.47
1177,2926-JEJJC,,44.0,0.0,,0.0,1.0,,33.864622,-118.179626,1.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,233.48
1178,7176-WRTNX,1.0,64.0,0.0,0.0,1.0,1.0,1.0,35.233745,-120.626442,5.0,3.0,1.0,5.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2563.42
1179,2482-CZGBB,0.0,69.0,0.0,1.0,0.0,0.0,0.0,34.297628,-119.014627,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,237.47000000000003
1180,0931-MHTEM,,57.0,0.0,0.0,0.0,0.0,0.0,38.549822,-121.266725,3.0,3.0,1.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1380.1
1181,2810-FTLEM,0.0,63.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-117.089287,3.0,3.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,,10769.46
1182,2468-SJFLM,1.0,27.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.14207,1.0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,496.54
1183,8868-WOZGU,0.0,56.0,0.0,,1.0,0.0,0.0,40.053684,-120.743116,4.0,,,,,,,,,,,,,,,,,,,,,,,
1184,3571-DPYUH,0.0,36.0,,0.0,0.0,,0.0,32.68674,-117.186612,2.0,,,,,,,,,,,,,,,,,,,,,,,
1185,9544-PYPSJ,0.0,67.0,0.0,1.0,1.0,0.0,0.0,,,3.0,3.0,1.0,5.0,55.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,6631.85
1186,1591-XWLGB,0.0,69.0,0.0,1.0,0.0,0.0,0.0,32.961064,-119.7549407277953,1.0,3.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4134.55
1187,1120-BMWUB,0.0,58.0,,0.0,0.0,0.0,0.0,40.704293,-122.803899,3.0,3.0,0.0,4.0,15.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1422.4
1188,4742-TXUEX,0.0,,0.0,0.0,0.0,0.0,0.0,37.601248,-122.403099,4.0,3.0,0.0,2.0,13.0,4.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,1544.55
1189,0264-CNITK,1.0,31.0,,0.0,1.0,1.0,1.0,33.4725,-119.7549407277953,4.0,3.0,1.0,10.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2435.15
1190,5386-THSLQ,0.0,33.0,0.0,0.0,1.0,1.0,4.0,34.187599,-119.7549407277953,4.0,,,,,,,,,,,,,,,,,,,,,,,
1191,1779-PWPMG,0.0,61.0,0.0,0.0,1.0,1.0,3.0,,,,3.0,0.0,9.0,72.0,0.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,7003.129999999999
1192,6169-PGNCD,0.0,,1.0,,1.0,0.0,0.0,34.667815,-117.536183,,3.0,1.0,3.0,32.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4005.02
