,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
1037,0.0,27.0,1.0,0.0,1.0,1.0,2.0,33.763678,-116.429928,5.0,3.0,1.0,2.0,40.0,2.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2362.3
1038,0.0,30.0,0.0,0.0,0.0,1.0,0.0,33.667145,-119.7549407277953,5.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,3.0,59.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,926.2
1039,0.0,30.0,0.0,0.0,0.0,1.0,0.0,33.667145,-119.7549407277953,4.0,3.0,0.0,1.0,63.0,0.0,1.0,0.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,7877.57
1040,1.0,70.0,0.0,1.0,0.0,0.0,0.0,34.422519,-118.420717,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
1041,0.0,63.0,0.0,0.0,0.0,0.0,0.0,37.959706,-121.287669,1.0,3.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6936.15
1042,0.0,63.0,0.0,0.0,0.0,0.0,0.0,38.264262,-120.515133,1.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,540.95
1043,0.0,21.0,0.0,0.0,0.0,0.0,0.0,38.192608,-120.957842,1.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.63
1044,0.0,36.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-121.114897,1.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,2.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1732.9
1045,0.0,36.0,0.0,1.0,0.0,0.0,0.0,40.160386,-120.835428,4.0,3.0,1.0,9.0,45.0,2.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6270.75
1046,1.0,42.0,0.0,0.0,1.0,1.0,2.0,40.160386,-120.835428,4.0,3.0,1.0,7.0,5.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,403.75
1047,1.0,42.0,0.0,0.0,1.0,1.0,2.0,34.139402,-118.128658,5.0,3.0,1.0,0.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3044.441077322455
1048,1.0,32.0,0.0,0.0,1.0,1.0,3.0,34.139402,-118.128658,3.0,3.0,1.0,3.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,989.7
1049,1.0,36.0,0.0,0.0,0.0,1.0,2.0,32.695681,-116.798386,4.0,3.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9749.4
1050,0.0,35.0,0.0,0.0,0.0,1.0,0.0,38.585826,-121.376263,1.0,3.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9749.4
1051,1.0,35.0,0.0,0.0,1.0,1.0,0.0,33.603282,-117.821841,3.0,3.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9749.4
1052,1.0,44.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.395805,4.0,3.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9749.4
1053,0.0,57.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-121.395805,4.0,3.0,1.0,0.0,14.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,120.0,1435.03
1054,0.0,30.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.395805,3.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,2.0,73.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,2029.19
1055,1.0,74.0,0.0,0.0,0.0,0.0,0.0,38.759751,-121.288545,1.0,3.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
1056,1.0,58.0,0.0,0.0,0.0,0.0,0.0,41.599978,-122.539381,3.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,96.85
1057,0.0,25.0,1.0,0.0,0.0,0.0,0.0,33.762759,-116.324817,1.0,3.0,0.0,0.0,32.0,3.0,1.0,0.0,1.0,2.0,52.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1240.25
1058,0.0,46.0,0.0,0.0,0.0,0.0,0.0,33.762759,-116.324817,1.0,3.0,1.0,2.0,71.0,1.0,0.0,0.0,1.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4310.35
1059,0.0,20.0,0.0,0.0,0.0,1.0,3.0,37.676249,-122.132415,1.0,3.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,240.08
1060,0.0,31.0,0.0,0.0,0.0,0.0,0.0,39.872961,-120.198876,4.0,3.0,0.0,0.0,4.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,240.08
1061,1.0,68.0,0.0,1.0,0.0,0.0,0.0,39.440687,-121.263583,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,85.48
1062,1.0,56.0,0.0,0.0,0.0,0.0,0.0,33.482243,-116.827173,1.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,595.48
1063,1.0,48.0,0.0,0.0,1.0,1.0,3.0,37.731505,-122.384532,3.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,595.48
1064,0.0,29.0,1.0,0.0,1.0,1.0,0.0,35.28952,-116.092214,3.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,595.48
1065,0.0,41.0,0.0,0.0,1.0,1.0,0.0,34.001617,-118.222274,1.0,3.0,1.0,1.0,66.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.0,3044.441077322455
1066,0.0,29.0,0.0,0.0,1.0,1.0,0.0,34.001617,-118.222274,3.0,3.0,1.0,1.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1039.87
1067,0.0,54.0,0.0,0.0,1.0,0.0,0.0,38.672708,-122.403219,4.0,3.0,1.0,1.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1039.87
1068,0.0,54.0,0.0,0.0,1.0,1.0,1.0,38.672708,-122.403219,4.0,3.0,1.0,10.0,65.0,2.0,1.0,1.0,1.0,3.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5190.849999999999
1069,1.0,31.0,0.0,0.0,0.0,0.0,0.0,33.920907,-117.489426,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.21
1070,1.0,51.0,0.0,0.0,0.0,0.0,0.0,39.432127,-121.099287,1.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,3044.441077322455
1071,0.0,78.0,0.0,1.0,1.0,0.0,0.0,39.432127,-121.099287,3.0,3.0,1.0,5.0,71.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,8038.71
1072,0.0,21.0,1.0,0.0,0.0,0.0,0.0,34.178068,-119.7549407277953,3.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,811.1700000000001
1073,0.0,54.0,1.0,0.0,0.0,1.0,1.0,37.797526,-122.464531,3.0,3.0,1.0,1.0,32.0,3.0,1.0,0.0,1.0,3.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3441.91
1074,0.0,54.0,1.0,0.0,0.0,1.0,1.0,34.048013,-118.293953,4.0,3.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.52
1075,1.0,28.0,1.0,0.0,0.0,0.0,0.0,38.445603,-123.063756,3.0,3.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2921.26
1076,1.0,45.0,0.0,0.0,0.0,0.0,0.0,39.203817,-121.19584,4.0,3.0,0.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1802.3
1077,0.0,45.0,0.0,0.0,0.0,0.0,0.0,34.070291,-118.349191,3.0,3.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,740.8399999999999
1078,0.0,27.0,0.0,0.0,1.0,0.0,0.0,39.873371,-123.741474,4.0,3.0,1.0,3.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1748.29
1079,0.0,25.0,0.0,0.0,1.0,0.0,0.0,37.791481,-121.903253,5.0,3.0,1.0,1.0,65.0,0.0,1.0,1.0,1.0,2.0,52.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8882.7
1080,1.0,59.0,0.0,0.0,1.0,0.0,3.0,40.531257,-122.148139,3.0,3.0,1.0,1.0,48.0,2.0,1.0,1.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2240.09
1081,1.0,59.0,0.0,0.0,1.0,0.0,3.0,33.873395,-118.37019,5.0,3.0,0.0,0.0,39.0,0.0,1.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
1082,1.0,25.0,1.0,0.0,1.0,1.0,3.0,33.873395,-118.37019,3.0,3.0,1.0,8.0,68.0,1.0,1.0,0.0,1.0,2.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
1083,1.0,25.0,0.0,0.0,0.0,0.0,0.0,33.873395,-118.37019,3.0,3.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,59.88
1084,1.0,28.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.642352,3.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,62.620000000000005
1085,0.0,32.0,1.0,0.0,1.0,1.0,2.0,36.19204239161876,-122.642352,4.0,3.0,1.0,1.0,29.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
1086,1.0,25.0,1.0,0.0,1.0,0.0,0.0,32.825086,-117.199424,2.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,333.20000000000005
1087,1.0,80.0,1.0,1.0,0.0,0.0,0.0,40.4785,-124.301372,4.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,498.4
1088,0.0,80.0,1.0,0.0,0.0,0.0,0.0,38.400264,-119.7549407277953,3.0,3.0,1.0,0.0,61.0,0.0,1.0,1.0,1.0,2.0,69.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6483.51
1089,0.0,54.0,0.0,0.0,0.0,0.0,0.0,34.296813,-118.685703,3.0,3.0,0.0,0.0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2662.41
1090,0.0,29.0,1.0,0.0,0.0,0.0,0.0,33.69887,-117.25071,3.0,3.0,1.0,7.0,65.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4482.849999999999
1091,0.0,58.0,1.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.013454,5.0,3.0,0.0,0.0,49.0,0.0,1.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4089.89
1092,0.0,44.0,0.0,0.0,0.0,0.0,0.0,37.40122,-120.514191,1.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,126.89
1093,1.0,48.0,0.0,0.0,0.0,0.0,0.0,37.872902,-122.303708,3.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,126.89
1094,1.0,61.0,0.0,0.0,0.0,1.0,3.0,34.059722,-117.39104,3.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455
1095,0.0,23.0,0.0,0.0,1.0,1.0,3.0,33.830209,-119.7549407277953,3.0,3.0,1.0,8.0,18.0,5.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1907.07
1096,1.0,20.0,1.0,0.0,0.0,0.0,0.0,38.505995,-123.187019,2.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,2.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,884.15
1097,1.0,20.0,1.0,0.0,0.0,0.0,0.0,34.145695,-117.95982,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.441077322455
1098,1.0,20.0,1.0,0.0,0.0,0.0,0.0,36.600193,-119.7549407277953,2.0,3.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
1099,1.0,20.0,1.0,0.0,0.0,0.0,0.0,37.746699,-122.442833,4.0,3.0,0.0,0.0,71.0,0.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6579.37
1100,1.0,54.0,0.0,0.0,0.0,1.0,2.0,39.19514,-121.503883,5.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5460.599999999999
1101,0.0,20.0,1.0,0.0,1.0,0.0,2.0,33.75462,-118.071128,3.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5460.599999999999
1102,0.0,80.0,1.0,1.0,1.0,0.0,0.0,33.507255,-117.029473,1.0,3.0,1.0,3.0,25.0,3.0,1.0,1.0,1.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3018.2
1103,0.0,41.0,0.0,0.0,0.0,0.0,0.0,38.184583,-119.286558,3.0,3.0,0.0,0.0,63.0,2.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8358.42
1104,1.0,69.0,0.0,1.0,1.0,0.0,0.0,38.184583,-119.286558,1.0,3.0,1.0,1.0,53.0,2.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
1105,1.0,69.0,0.0,1.0,1.0,0.0,0.0,32.800671,-116.483363,1.0,3.0,1.0,6.0,33.0,3.0,1.0,1.0,1.0,2.0,73.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3252.03
1106,1.0,29.0,1.0,0.0,0.0,0.0,0.0,34.200175,-119.7549407277953,4.0,3.0,1.0,6.0,33.0,3.0,1.0,1.0,1.0,2.0,73.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3252.03
1107,1.0,29.0,0.0,0.0,0.0,0.0,0.0,37.306612,-122.080621,4.0,3.0,0.0,8.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,522.8199999999999
1108,0.0,35.0,0.0,0.0,1.0,0.0,0.0,33.391181,-118.421305,4.0,3.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.69
1109,1.0,49.0,0.0,0.0,0.0,0.0,0.0,34.156758,-117.404686,2.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,80.0,1211.75
1110,1.0,51.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.082791,3.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,567.1800000000001
1111,1.0,51.0,0.0,0.0,0.0,0.0,0.0,40.637105,-121.906949,3.0,3.0,0.0,1.0,34.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4260.67
1112,0.0,33.0,0.0,0.0,1.0,1.0,2.0,40.664483,-123.865325,5.0,3.0,1.0,6.0,21.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1744.2
1113,1.0,36.0,0.0,0.0,0.0,0.0,0.0,37.378541,-122.020456,3.0,3.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1702.3200000000002
1114,1.0,33.0,0.0,0.0,1.0,0.0,0.0,34.072121,-117.698319,3.0,3.0,1.0,10.0,70.0,0.0,1.0,1.0,1.0,3.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8035.95
1115,0.0,41.0,0.0,0.0,0.0,0.0,0.0,34.108833,-118.229715,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.98
1116,1.0,32.0,0.0,0.0,0.0,0.0,0.0,34.502432,-119.7549407277953,2.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,75.97
1117,1.0,22.0,1.0,0.0,0.0,0.0,0.0,33.362575,-117.299644,2.0,3.0,0.0,0.0,51.0,2.0,1.0,1.0,1.0,2.0,58.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7120.870000000001
1118,1.0,73.0,0.0,1.0,1.0,0.0,0.0,35.059695,-120.604741,1.0,3.0,1.0,1.0,32.0,0.0,1.0,0.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7188.02
1119,1.0,72.0,0.0,1.0,1.0,0.0,0.0,35.059695,-120.604741,5.0,3.0,1.0,7.0,55.0,2.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
1120,1.0,72.0,0.0,1.0,1.0,0.0,0.0,38.044523,-121.348048,1.0,3.0,0.0,0.0,30.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.0,4355.65
1121,1.0,49.0,0.0,0.0,0.0,0.0,0.0,38.044523,-121.348048,3.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2545.04
1122,0.0,53.0,0.0,0.0,1.0,0.0,0.0,33.680031,-116.171678,4.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2545.04
1123,1.0,73.0,0.0,1.0,0.0,0.0,0.0,33.680031,-116.171678,2.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2545.04
1124,0.0,31.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.025836,5.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2545.04
1125,1.0,39.0,0.0,0.0,0.0,0.0,0.0,38.921333,-120.897718,2.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,583.65
1126,1.0,39.0,0.0,0.0,0.0,0.0,0.0,38.921333,-120.897718,3.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4110.780000000001
1127,1.0,21.0,1.0,0.0,1.0,0.0,0.0,33.723579,-118.005441,3.0,3.0,1.0,4.0,66.0,0.0,1.0,1.0,1.0,1.0,69.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4770.820000000001
1128,1.0,73.0,0.0,1.0,1.0,0.0,0.0,32.912664,-116.635387,3.0,3.0,1.0,4.0,35.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3511.7
1129,1.0,52.0,0.0,0.0,1.0,0.0,0.0,34.061634,-117.893169,3.0,3.0,1.0,6.0,18.0,0.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1796.96
1130,1.0,52.0,0.0,0.0,1.0,0.0,0.0,37.897753,-122.279391,4.0,3.0,1.0,4.0,31.0,3.0,1.0,1.0,1.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3624.77
1131,1.0,52.0,0.0,0.0,0.0,0.0,0.0,33.313828,-116.940501,3.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455
1132,0.0,59.0,0.0,0.0,0.0,0.0,0.0,37.538309,-119.7549407277953,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.03
1133,0.0,51.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.421842,3.0,3.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5532.4800000000005
1134,1.0,56.0,0.0,0.0,0.0,0.0,0.0,38.618347,-122.908422,3.0,3.0,0.0,9.0,65.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1931.51
