,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue,Churn Category
4158,0.0,46.0,0.0,0.0,0.0,0.0,0.0,34.162515,-118.203869,5.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,610.28,0.0
4159,1.0,43.0,0.0,1.0,0.0,1.0,2.0,33.475493,-117.219551,3.0,3.0,0.0,0.0,52.0,2.0,1.0,0.0,1.0,2.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6366.42,0.0
4160,0.0,21.0,1.0,0.0,1.0,1.0,3.0,34.024405,-117.898722,4.0,3.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,814.29,0.0
4161,1.0,36.0,0.0,1.0,1.0,0.0,0.0,37.529656,-120.854357,3.0,3.0,1.0,1.0,34.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3021.6000000000004,5.0
4162,1.0,46.0,0.0,1.0,0.0,0.0,0.0,38.687367,-121.34848,3.0,3.0,1.0,1.0,34.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3021.6000000000004,0.0
4163,0.0,23.0,1.0,0.0,1.0,1.0,2.0,33.781086,-118.199049,4.0,3.0,1.0,2.0,71.0,1.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8473.52,0.0
4164,1.0,39.0,0.0,1.0,1.0,0.0,0.0,34.102084,-118.451629,4.0,3.0,1.0,2.0,71.0,1.0,1.0,1.0,1.0,2.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8473.52,0.0
4165,1.0,63.0,0.0,1.0,0.0,0.0,0.0,37.991259,-122.214945,3.0,3.0,0.0,0.0,51.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3044.441077322455,0.0
4166,1.0,63.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-118.517588,4.0,3.0,0.0,0.0,66.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8995.92,0.0
4167,1.0,63.0,0.0,1.0,0.0,0.0,0.0,34.500091,-117.765862,5.0,3.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,363.15,0.0
4168,1.0,64.0,0.0,1.0,1.0,0.0,0.0,34.500091,-117.765862,5.0,3.0,1.0,4.0,45.0,2.0,1.0,1.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3847.4,0.0
4169,1.0,34.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-119.117218,4.0,3.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2503.63,0.0
4170,1.0,40.0,0.0,1.0,1.0,0.0,0.0,37.734971,-120.954271,1.0,3.0,1.0,1.0,22.0,4.0,1.0,1.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2230.1,0.0
4171,1.0,46.0,0.0,1.0,0.0,0.0,3.0,34.827662,-119.7549407277953,3.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1278.75,0.0
4172,1.0,76.0,0.0,1.0,1.0,0.0,0.0,34.255442,-118.421314,2.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1278.75,1.0
4173,1.0,79.0,0.0,1.0,0.0,0.0,0.0,38.598936,-120.963092,4.0,3.0,0.0,0.0,29.0,3.0,1.0,0.0,1.0,2.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,60.0,3199.71,1.0
4174,1.0,58.0,0.0,1.0,1.0,1.0,3.0,38.343282,-122.9755,4.0,3.0,1.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,379.11,0.0
4175,1.0,47.0,0.0,1.0,1.0,0.0,0.0,38.343282,-122.9755,3.0,3.0,1.0,0.0,71.0,0.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,8617.490000000002,0.0
4176,0.0,57.0,0.0,0.0,0.0,0.0,0.0,33.752938,-116.230055,3.0,3.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4141.83,0.0
4177,1.0,30.0,0.0,1.0,0.0,0.0,0.0,38.35363,-121.44195,1.0,3.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,196.89,5.0
4178,1.0,30.0,0.0,1.0,0.0,0.0,0.0,35.591387,-121.032256,3.0,3.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3044.441077322455,0.0
4179,1.0,55.0,0.0,1.0,1.0,1.0,1.0,40.345949,-120.081187,4.0,3.0,0.0,4.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,477.4,0.0
4180,0.0,38.0,0.0,0.0,0.0,0.0,0.0,34.445239,-117.894868,1.0,3.0,1.0,0.0,32.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,9250.02,1.0
4181,0.0,40.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.33846,4.0,3.0,1.0,9.0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4875.91,0.0
4182,0.0,40.0,0.0,0.0,0.0,1.0,0.0,39.408634,-123.045516,3.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,784.4200000000001,0.0
4183,1.0,46.0,1.0,1.0,0.0,0.0,0.0,35.559617,-118.925185,3.0,3.0,1.0,0.0,63.0,2.0,1.0,1.0,1.0,1.0,85.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,7162.37,0.0
4184,1.0,46.0,1.0,1.0,0.0,0.0,0.0,35.772244,-119.209689,2.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,256.44,3.0
4185,1.0,46.0,1.0,1.0,0.0,0.0,0.0,36.19204239161876,-122.92444,3.0,3.0,1.0,10.0,71.0,0.0,0.0,0.0,1.0,3.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4689.15,0.0
4186,0.0,60.0,0.0,0.0,0.0,0.0,0.0,39.281194,-122.226568,2.0,3.0,0.0,0.0,22.0,0.0,1.0,1.0,1.0,3.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2261.98,2.0
4187,0.0,52.0,0.0,0.0,1.0,0.0,0.0,33.638645,-116.55783,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,618.6600000000001,2.0
4188,0.0,21.0,1.0,0.0,1.0,0.0,0.0,32.787836,-117.232376,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,382.63,1.0
4189,0.0,73.0,0.0,0.0,1.0,0.0,0.0,37.28682,-121.723877,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,382.63,1.0
4190,1.0,25.0,0.0,1.0,1.0,0.0,0.0,39.564113,-120.868836,3.0,3.0,0.0,0.0,61.0,2.0,1.0,1.0,1.0,3.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9731.28,0.0
4191,1.0,24.0,1.0,1.0,0.0,0.0,0.0,34.105493,-117.660934,5.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,59.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,319.75,0.0
4192,1.0,35.0,0.0,1.0,1.0,0.0,0.0,34.13658,-118.245839,3.0,3.0,1.0,7.0,33.0,3.0,1.0,0.0,1.0,3.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4065.35,0.0
4193,1.0,42.0,0.0,1.0,1.0,1.0,1.0,38.161321,-122.271588,4.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,433.82,0.0
4194,1.0,42.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-121.449942,1.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,585.21,1.0
4195,1.0,42.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-117.202937,3.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,585.21,1.0
4196,1.0,33.0,0.0,1.0,0.0,0.0,0.0,40.210895,-123.86,2.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,468.95,1.0
4197,1.0,46.0,0.0,1.0,1.0,0.0,2.0,36.19204239161876,-118.238728,3.0,3.0,1.0,1.0,13.0,2.0,1.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,150.0,1123.29,0.0
4198,0.0,46.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-119.348267,2.0,3.0,1.0,1.0,50.0,2.0,1.0,1.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,150.0,7082.2,5.0
4199,0.0,46.0,0.0,0.0,1.0,0.0,0.0,38.400264,-120.641274,3.0,3.0,0.0,0.0,24.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455,0.0
4200,1.0,46.0,1.0,1.0,0.0,0.0,0.0,38.400264,-120.641274,1.0,3.0,0.0,0.0,32.0,2.0,1.0,0.0,1.0,2.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,122.75,0.0
4201,0.0,75.0,0.0,0.0,1.0,0.0,0.0,33.384345,-119.7549407277953,1.0,3.0,1.0,1.0,32.0,5.0,1.0,0.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,128.82,1.0
4202,1.0,40.0,0.0,1.0,0.0,0.0,0.0,41.465121,-122.380947,4.0,3.0,1.0,6.0,61.0,0.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8062.46,1.0
4203,1.0,46.0,0.0,1.0,1.0,0.0,0.0,33.975332,-118.355252,4.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2578.8,1.0
4204,1.0,62.0,0.0,1.0,0.0,0.0,0.0,40.789799,-121.474529,4.0,3.0,1.0,1.0,32.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,94.4,0.0
4205,0.0,43.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.414338,5.0,3.0,1.0,2.0,18.0,4.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1766.56,0.0
4206,0.0,43.0,0.0,0.0,1.0,0.0,0.0,38.166791,-121.14207,5.0,3.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,3.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5352.63,0.0
4207,0.0,56.0,0.0,0.0,0.0,0.0,0.0,37.758019,-122.138678,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,96.49,0.0
4208,0.0,57.0,0.0,0.0,1.0,0.0,0.0,33.521447,-117.602555,3.0,3.0,1.0,7.0,50.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,0.0
4209,0.0,34.0,0.0,0.0,0.0,0.0,0.0,33.521447,-117.602555,4.0,3.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3046.13,0.0
4210,0.0,48.0,0.0,0.0,0.0,0.0,1.0,36.19204239161876,-117.57882,5.0,3.0,0.0,0.0,7.0,5.0,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,682.15,0.0
4211,0.0,60.0,0.0,0.0,0.0,0.0,0.0,38.014457,-122.115432,4.0,3.0,1.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2030.6,0.0
4212,0.0,60.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-122.700545,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3840.7,1.0
4213,0.0,40.0,0.0,0.0,0.0,0.0,0.0,34.457005,-118.573726,4.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.25,0.0
4214,1.0,57.0,0.0,1.0,1.0,0.0,0.0,32.99356,-119.7549407277953,3.0,3.0,1.0,0.0,37.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2428.28,0.0
4215,0.0,42.0,0.0,0.0,1.0,0.0,0.0,34.127194,-118.295647,3.0,3.0,1.0,4.0,32.0,4.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1556.03,0.0
4216,0.0,52.0,0.0,0.0,0.0,1.0,0.0,37.28682,-121.723877,3.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
4217,1.0,44.0,0.0,1.0,0.0,0.0,0.0,37.28682,-121.723877,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,353.54,0.0
4218,0.0,35.0,0.0,0.0,1.0,1.0,0.0,38.489273,-119.7549407277953,3.0,3.0,0.0,3.0,32.0,0.0,1.0,0.0,1.0,1.0,56.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6819.97,0.0
4219,0.0,25.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-122.279391,4.0,3.0,1.0,0.0,57.0,0.0,0.0,1.0,1.0,3.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4746.86,0.0
4220,1.0,33.0,0.0,1.0,1.0,1.0,1.0,40.677649,-122.29467,3.0,3.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0,3.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,825.4,0.0
4221,1.0,33.0,0.0,1.0,1.0,1.0,1.0,34.072945,-118.37267,5.0,3.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,790.7,0.0
4222,0.0,35.0,0.0,0.0,1.0,0.0,0.0,33.617108,-117.253349,5.0,3.0,1.0,10.0,51.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5248.8,0.0
4223,0.0,51.0,0.0,0.0,0.0,0.0,0.0,32.961064,-117.134917,1.0,3.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1284.25,1.0
4224,0.0,26.0,1.0,0.0,1.0,1.0,2.0,37.573633,-122.455167,1.0,3.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455,0.0
4225,1.0,54.0,0.0,1.0,1.0,1.0,3.0,34.236683,-118.517588,5.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,355.76,0.0
4226,0.0,55.0,0.0,0.0,0.0,0.0,0.0,32.578103,-117.012975,1.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,355.76,4.0
4227,0.0,52.0,0.0,0.0,0.0,0.0,0.0,34.002028,-118.430656,1.0,3.0,0.0,0.0,32.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4909.21,4.0
4228,1.0,46.0,0.0,1.0,0.0,0.0,0.0,37.828416,-122.216005,4.0,3.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3044.441077322455,0.0
4229,0.0,50.0,0.0,0.0,0.0,0.0,0.0,39.346898,-121.759537,5.0,3.0,0.0,0.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3044.441077322455,0.0
4230,0.0,28.0,1.0,0.0,0.0,0.0,0.0,34.321621,-118.399841,4.0,3.0,0.0,0.0,70.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,9151.65,0.0
4231,0.0,28.0,1.0,0.0,0.0,0.0,0.0,38.859093,-121.182872,3.0,3.0,1.0,9.0,42.0,0.0,1.0,1.0,1.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
4232,0.0,61.0,0.0,0.0,0.0,0.0,0.0,34.035602,-117.591528,4.0,3.0,1.0,9.0,42.0,0.0,1.0,1.0,1.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
4233,1.0,21.0,1.0,1.0,0.0,0.0,0.0,34.048013,-118.293953,4.0,3.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2295.65,0.0
4234,0.0,41.0,0.0,0.0,0.0,0.0,0.0,34.437945,-119.77191,3.0,3.0,0.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2295.65,1.0
4235,0.0,41.0,0.0,0.0,0.0,0.0,0.0,33.929812,-116.76058,3.0,3.0,1.0,5.0,27.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3215.94,0.0
4236,1.0,35.0,0.0,1.0,0.0,0.0,0.0,37.7795,-122.419233,5.0,3.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455,0.0
4237,1.0,35.0,0.0,1.0,0.0,0.0,0.0,35.989792,-121.055933,2.0,3.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455,0.0
4238,1.0,72.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-120.641274,3.0,3.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3044.441077322455,0.0
4239,0.0,49.0,1.0,0.0,0.0,0.0,0.0,38.766036,-120.209673,3.0,3.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.1,0.0
4240,1.0,26.0,1.0,1.0,0.0,0.0,0.0,34.196837,-118.142236,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,52.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,81.13,0.0
4241,0.0,57.0,0.0,0.0,0.0,0.0,3.0,37.900662,-122.052782,4.0,3.0,0.0,0.0,61.0,2.0,1.0,1.0,0.0,3.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5450.41,0.0
4242,0.0,45.0,0.0,0.0,1.0,1.0,0.0,37.815459,-119.7549407277953,3.0,3.0,0.0,7.0,32.0,0.0,1.0,0.0,1.0,2.0,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,3706.87,0.0
4243,1.0,62.0,0.0,1.0,1.0,0.0,0.0,32.886925,-117.152162,3.0,3.0,0.0,7.0,32.0,0.0,1.0,0.0,1.0,2.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,3706.87,1.0
4244,1.0,76.0,0.0,1.0,0.0,0.0,0.0,39.937017,-121.058043,3.0,3.0,0.0,0.0,39.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,130.0,4195.59,0.0
4245,1.0,42.0,0.0,1.0,0.0,0.0,0.0,39.182916,-123.552571,4.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,29.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455,0.0
4246,1.0,79.0,0.0,1.0,1.0,0.0,1.0,34.049841,-118.33846,4.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455,0.0
4247,0.0,73.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-119.7549407277953,3.0,3.0,1.0,2.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2575.05,0.0
4248,0.0,57.0,0.0,0.0,1.0,1.0,1.0,33.680302,-117.833296,4.0,3.0,1.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,852.8,0.0
4249,1.0,23.0,1.0,1.0,0.0,0.0,0.0,38.235021,-122.557332,4.0,3.0,0.0,0.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2686.0600000000004,0.0
4250,1.0,71.0,0.0,1.0,0.0,0.0,0.0,37.556634,-122.317723,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,322.55,1.0
4251,1.0,29.0,1.0,1.0,0.0,0.0,0.0,38.982373,-122.047751,5.0,3.0,0.0,0.0,53.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2331.51,0.0
4252,1.0,46.0,0.0,1.0,1.0,1.0,3.0,39.19514,-119.7549407277953,4.0,3.0,1.0,4.0,32.0,3.0,0.0,0.0,1.0,3.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1055.15,0.0
