,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
4883,7000-WCEVQ,0.0,57.0,0.0,0.0,1.0,0.0,0.0
4884,8749-JMNKX,0.0,60.0,0.0,0.0,1.0,1.0,3.0
4885,7169-YWAMK,1.0,49.0,0.0,0.0,1.0,1.0,3.0
4886,0841-NULXI,1.0,28.0,1.0,0.0,1.0,1.0,0.0
4887,1767-CJKBA,1.0,62.0,0.0,0.0,1.0,0.0,0.0
4888,2452-KDRRH,1.0,54.0,0.0,0.0,0.0,0.0,0.0
4889,0471-ARVMX,0.0,51.0,0.0,0.0,1.0,1.0,2.0
4890,8224-DWCKX,0.0,26.0,1.0,0.0,1.0,0.0,0.0
4891,0708-SJDIS,0.0,28.0,1.0,0.0,0.0,0.0,0.0
4892,8184-WMOFI,1.0,31.0,0.0,0.0,0.0,0.0,0.0
4893,3594-UVONA,1.0,46.64687102273605,0.0,0.0,1.0,1.0,0.0
4894,7781-EWARA,0.0,20.0,1.0,0.0,1.0,0.0,0.0
4895,3865-ZFZIB,1.0,22.0,1.0,0.0,0.0,0.0,0.0
4896,2720-FVBQP,1.0,24.0,1.0,0.0,0.0,0.0,0.0
4897,3606-SBKRY,1.0,34.0,0.0,0.0,0.0,0.0,0.0
4898,7537-CBQUZ,1.0,55.0,0.0,0.0,1.0,0.0,0.0
4899,2391-IPLOP,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
4900,3071-MVJCD,0.0,42.0,0.0,0.0,0.0,0.0,0.0
4901,8468-EHYJA,1.0,59.0,0.0,0.0,1.0,1.0,3.0
4902,0137-UDEUO,1.0,22.0,1.0,0.0,1.0,1.0,2.0
4903,7634-WSWDB,0.0,49.0,0.0,0.0,1.0,1.0,2.0
4904,0699-NDKJM,1.0,51.0,0.0,0.0,0.0,0.0,0.0
4905,3882-IYOIJ,1.0,25.0,1.0,0.0,0.0,0.0,0.0
4906,3508-CFVZL,1.0,55.0,0.0,0.0,1.0,1.0,1.0
4907,8168-UQWWF,1.0,62.0,0.0,0.0,1.0,1.0,3.0
4908,1555-DJEQW,0.0,47.0,0.0,0.0,1.0,1.0,0.0
4909,4114-QMKVN,0.0,24.461406518010293,1.0,0.0,1.0,0.0,0.0
4910,5203-XEHAX,0.0,58.0,0.0,0.0,1.0,0.0,0.0
4911,6345-HOVES,0.0,21.0,1.0,0.0,0.0,1.0,1.0
4912,7164-BPTUT,1.0,46.64687102273605,0.0,0.0,1.0,1.0,1.0
4913,3913-FCUUW,0.0,58.0,0.0,0.0,1.0,0.0,0.0
4914,5628-RKIFK,1.0,29.0,1.0,0.0,0.0,0.0,0.0
4915,4118-CEVPF,1.0,32.0,0.0,0.0,0.0,0.0,0.0
4916,2558-BUOZZ,0.0,44.0,0.0,0.0,0.0,0.0,0.0
4917,0756-MPZRL,1.0,64.0,0.0,0.0,1.0,0.0,0.0
4918,7153-OANIO,0.0,36.0,0.0,0.0,1.0,1.0,0.0
4919,4137-BTIKL,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
4920,7100-FQPRV,1.0,51.0,0.0,0.0,1.0,0.0,0.0
4921,4080-IIARD,1.0,23.0,1.0,0.0,1.0,0.0,0.0
4922,0404-SWRVG,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
4923,9711-FJTBX,0.0,59.0,0.0,0.0,1.0,0.0,0.0
4924,0257-ZESQC,1.0,56.0,0.0,0.0,1.0,1.0,1.0
4925,6813-GZQCG,0.0,46.0,0.0,0.0,1.0,1.0,1.0
4926,6980-IMXXE,0.0,40.0,0.0,0.0,1.0,1.0,0.0
4927,8128-YVJRG,1.0,55.0,0.0,0.0,0.0,0.0,0.0
4928,4335-BSMJS,1.0,36.0,0.0,0.0,1.0,0.0,0.0
4929,6467-CHFZW,1.0,25.0,1.0,0.0,0.0,0.0,0.0
4930,5781-BKHOP,1.0,34.0,0.0,0.0,1.0,1.0,1.0
4931,4503-BDXBD,1.0,45.0,0.0,0.0,0.0,0.0,0.0
4932,8058-DMYRU,0.0,26.0,1.0,0.0,0.0,0.0,3.0
4933,3999-QGRJH,1.0,60.0,0.0,0.0,1.0,1.0,0.0
4934,8262-COGGB,0.0,26.0,1.0,0.0,0.0,1.0,2.0
4935,9840-EFJQB,0.0,27.0,1.0,0.0,1.0,1.0,2.0
4936,0520-FDVVT,1.0,21.0,1.0,0.0,0.0,0.0,0.0
4937,5835-BEQEU,0.0,29.0,1.0,0.0,1.0,0.0,0.0
4938,9497-QCMMS,1.0,35.0,0.0,0.0,0.0,0.0,0.0
4939,2842-BCQGE,0.0,35.0,0.0,0.0,0.0,0.0,0.0
4940,7055-HNEOJ,1.0,48.0,0.0,0.0,1.0,0.0,0.0
4941,9039-RBEEE,0.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
4942,2829-HYVZP,1.0,47.0,0.0,0.0,1.0,0.0,0.0
4943,4566-NECEV,0.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
4944,4424-TKOPW,1.0,60.0,0.0,0.0,1.0,1.0,2.0
4945,5965-GGPRW,1.0,48.0,0.0,0.0,1.0,0.0,0.0
4946,6680-WKXRZ,0.0,19.0,1.0,0.0,0.0,0.0,0.0
4947,0516-UXRMT,0.0,50.0,0.0,0.0,1.0,0.0,0.0
4948,4163-HFTUK,1.0,29.0,1.0,0.0,1.0,1.0,1.0
4949,7341-LXCAF,0.0,28.0,1.0,0.0,0.0,1.0,3.0
4950,2451-YMUXS,1.0,33.0,0.0,0.0,1.0,1.0,1.0
4951,1608-GMEWB,1.0,54.0,0.0,0.0,0.0,0.0,0.0
4952,5919-VCZYM,1.0,50.0,0.0,0.0,0.0,0.0,0.0
4953,5073-WXOYN,0.0,36.0,0.0,0.0,0.0,0.0,0.0
4954,2027-WKXMW,0.0,59.0,0.0,0.0,1.0,1.0,0.0
4955,5277-ZLOOR,1.0,25.0,1.0,0.0,1.0,1.0,2.0
4956,9027-YFHQJ,0.0,41.0,0.0,0.0,0.0,0.0,0.0
4957,8565-HBFNN,1.0,37.0,0.0,0.0,1.0,1.0,3.0
4958,9692-TUSXH,1.0,58.0,0.0,0.0,1.0,1.0,3.0
4959,6048-UWKAL,1.0,47.38697878566203,0.0,0.0,1.0,1.0,2.0
4960,6828-HMKWP,1.0,50.0,0.0,0.0,1.0,0.0,0.0
4961,9465-RWMXL,1.0,56.0,0.0,0.0,1.0,1.0,2.0
4962,9961-JBNMK,0.0,56.0,0.0,0.0,0.0,0.0,0.0
4963,6034-ZRYCV,1.0,21.0,1.0,0.0,1.0,0.0,0.0
4964,0440-MOGPM,1.0,58.0,0.0,0.0,0.0,0.0,0.0
4965,4115-NZRKS,1.0,39.0,0.0,0.0,0.0,1.0,3.0
4966,0258-NOKBL,1.0,54.0,0.0,0.0,1.0,1.0,2.0
4967,9168-INPSZ,0.0,36.0,0.0,0.0,1.0,0.0,0.0
4968,6174-NRBTZ,0.0,51.0,0.0,0.0,0.0,0.0,0.0
4969,2520-SGTTA,0.0,52.0,0.0,0.0,0.0,0.0,0.0
4970,5195-KPUNQ,1.0,33.0,0.0,0.0,1.0,0.0,0.0
4971,3352-RICWQ,1.0,32.0,0.0,0.0,1.0,1.0,0.0
4972,1552-AAGRX,1.0,31.0,0.0,0.0,1.0,0.0,0.0
4973,6704-UTUKK,0.0,52.0,0.0,0.0,1.0,0.0,0.0
4974,0036-IHMOT,0.0,25.0,1.0,0.0,1.0,1.0,3.0
4975,9833-TGFHX,0.0,29.0,1.0,0.0,0.0,0.0,0.0
4976,4501-EQDRN,0.0,26.0,1.0,0.0,1.0,1.0,2.0
4977,7103-ZGVNT,1.0,25.0,1.0,0.0,0.0,0.0,0.0
4978,7502-BNYGS,1.0,58.0,0.0,0.0,1.0,1.0,1.0
4979,1363-TXLSL,1.0,24.461406518010293,1.0,0.0,1.0,1.0,2.0
4980,6572-ADKRS,1.0,49.0,0.0,0.0,1.0,0.0,0.0
4981,4139-DETXS,1.0,25.0,1.0,0.0,0.0,0.0,0.0
4982,3766-EJLFL,1.0,59.0,0.0,0.0,1.0,1.0,2.0
4983,8885-QSQBX,0.0,45.0,0.0,0.0,0.0,0.0,0.0
4984,5550-VFRLC,0.0,39.0,0.0,0.0,0.0,0.0,0.0
4985,4325-NFSKC,0.0,48.0,0.0,0.0,1.0,1.0,0.0
4986,0702-PGIBZ,0.0,24.461406518010293,1.0,0.0,0.0,1.0,0.0
4987,4616-ULAOA,1.0,20.0,1.0,0.0,1.0,0.0,0.0
4988,0794-YVSGE,1.0,24.461406518010293,1.0,0.0,0.0,1.0,3.0
4989,1779-PWPMG,0.0,61.0,0.0,0.0,1.0,1.0,3.0
4990,3181-VTHOE,1.0,53.0,0.0,0.0,1.0,1.0,1.0
4991,4952-YSOGZ,1.0,45.0,0.0,0.0,0.0,0.0,0.0
4992,3948-XHGNA,0.0,48.0,0.0,0.0,1.0,0.0,0.0
4993,3235-ETOOB,1.0,46.64687102273605,0.0,0.0,1.0,1.0,1.0
4994,9251-AWQGT,1.0,47.0,0.0,0.0,1.0,0.0,0.0
4995,3688-FTHLT,0.0,45.0,0.0,0.0,1.0,1.0,2.0
4996,9964-WBQDJ,0.0,35.0,0.0,0.0,1.0,1.0,3.0
4997,7346-MEDWM,0.0,27.0,1.0,0.0,1.0,1.0,1.0
4998,5380-WJKOV,0.0,33.0,0.0,0.0,0.0,0.0,0.0
4999,2267-FPIMA,1.0,27.0,1.0,0.0,1.0,0.0,0.0
5000,3400-ESFUW,1.0,47.0,0.0,0.0,1.0,0.0,0.0
5001,3223-WZWJM,1.0,64.0,0.0,0.0,1.0,0.0,0.0
5002,5245-VDBUR,1.0,47.0,0.0,0.0,1.0,1.0,3.0
5003,2277-AXSDC,0.0,31.0,0.0,0.0,0.0,1.0,3.0
5004,5115-SQAAU,0.0,48.0,0.0,0.0,1.0,1.0,0.0
5005,1384-RCUXW,0.0,33.0,0.0,0.0,0.0,0.0,0.0
5006,8812-ZRHFP,1.0,24.0,1.0,0.0,0.0,0.0,0.0
5007,1084-UQCHV,1.0,27.0,1.0,0.0,1.0,1.0,1.0
5008,6527-PZFPV,1.0,55.0,0.0,0.0,1.0,1.0,1.0
5009,7746-AWNQW,0.0,57.0,0.0,0.0,0.0,0.0,0.0
5010,4550-EVXNY,1.0,49.0,0.0,0.0,0.0,0.0,0.0
5011,2252-ISRNH,0.0,30.0,0.0,0.0,0.0,0.0,0.0
5012,6035-BXTTY,1.0,56.0,0.0,0.0,0.0,0.0,0.0
5013,1730-ZMAME,0.0,60.0,0.0,0.0,1.0,0.0,0.0
5014,9588-YRFHY,1.0,55.0,0.0,0.0,1.0,0.0,0.0
5015,0420-HLGXF,1.0,46.64687102273605,0.0,0.0,1.0,1.0,2.0
5016,1415-YFWLT,0.0,27.0,1.0,0.0,1.0,0.0,0.0
5017,3313-QKNKB,1.0,23.0,1.0,0.0,0.0,0.0,0.0
5018,9626-WEQRM,1.0,38.0,0.0,0.0,1.0,0.0,0.0
5019,8185-UPYBR,1.0,35.0,0.0,0.0,0.0,1.0,3.0
5020,2732-ISEZX,1.0,19.0,1.0,0.0,1.0,1.0,2.0
5021,3034-ZBEQN,0.0,24.461406518010293,1.0,0.0,1.0,1.0,2.0
5022,0356-OBMAC,0.0,27.0,1.0,0.0,0.0,0.0,0.0
5023,9975-SKRNR,0.0,28.0,1.0,0.0,1.0,1.0,3.0
5024,3682-YEUWS,0.0,47.0,0.0,0.0,0.0,0.0,0.0
5025,0306-JAELE,1.0,24.0,1.0,0.0,1.0,0.0,0.0
5026,2178-PMGCJ,0.0,42.0,0.0,0.0,1.0,0.0,0.0
5027,5294-DMSFH,1.0,33.0,0.0,0.0,0.0,1.0,2.0
5028,3462-BJQQA,0.0,41.0,0.0,0.0,1.0,1.0,1.0
5029,6484-LATFU,1.0,61.0,0.0,0.0,1.0,0.0,0.0
5030,9552-TGUZV,1.0,32.0,0.0,0.0,1.0,1.0,1.0
5031,1194-BHJYC,0.0,56.0,0.0,0.0,0.0,0.0,0.0
5032,8630-FJLIB,0.0,44.0,0.0,0.0,0.0,1.0,2.0
5033,7472-EQOAV,1.0,60.0,0.0,0.0,0.0,0.0,0.0
5034,0248-PGHBZ,0.0,19.0,1.0,0.0,1.0,1.0,1.0
5035,3540-RZJYU,0.0,41.0,0.0,0.0,1.0,0.0,0.0
5036,5804-HYIEZ,1.0,33.0,0.0,0.0,0.0,0.0,0.0
5037,2195-ZRVAX,1.0,28.0,1.0,0.0,1.0,0.0,0.0
5038,0221-WMXNQ,0.0,60.0,0.0,0.0,0.0,0.0,0.0
5039,3685-YLCMQ,0.0,25.0,1.0,0.0,0.0,0.0,0.0
5040,0329-GTIAJ,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
5041,6982-UQZLY,1.0,53.0,0.0,0.0,1.0,1.0,1.0
5042,8854-CCVSQ,0.0,53.0,0.0,0.0,0.0,0.0,0.0
5043,7696-AMHOD,0.0,51.0,0.0,0.0,1.0,1.0,3.0
5044,2824-MYYBN,1.0,40.0,0.0,0.0,1.0,0.0,0.0
5045,3349-ANQNH,1.0,48.0,0.0,0.0,1.0,1.0,3.0
5046,5753-QQWPW,1.0,64.0,0.0,0.0,1.0,1.0,1.0
5047,0141-YEAYS,0.0,19.0,1.0,0.0,0.0,0.0,0.0
5048,0685-MLYYM,0.0,19.0,1.0,0.0,1.0,0.0,0.0
5049,0056-EPFBG,1.0,33.0,0.0,0.0,1.0,1.0,1.0
5050,5684-FJVYR,0.0,52.0,0.0,0.0,0.0,0.0,0.0
5051,0673-IGUQO,1.0,43.0,0.0,0.0,0.0,0.0,0.0
5052,8815-LMFLX,0.0,25.0,1.0,0.0,0.0,0.0,0.0
5053,2137-DQMEV,1.0,32.0,0.0,0.0,1.0,1.0,0.0
5054,2962-XPMCQ,1.0,27.0,1.0,0.0,1.0,0.0,0.0
5055,2568-BRGYX,1.0,33.0,0.0,0.0,1.0,1.0,1.0
5056,2724-FJDYW,1.0,53.0,0.0,0.0,1.0,0.0,0.0
5057,8380-PEFPE,0.0,63.0,0.0,0.0,0.0,0.0,0.0
5058,6362-QHAFM,0.0,43.0,0.0,0.0,0.0,0.0,0.0
5059,6916-HIJSE,1.0,31.0,0.0,0.0,0.0,0.0,0.0
5060,0147-ESWWR,1.0,58.0,0.0,0.0,0.0,0.0,2.0
5061,8882-TLVRW,0.0,30.0,0.0,0.0,1.0,1.0,2.0
5062,1226-JZNKR,0.0,45.0,0.0,0.0,0.0,0.0,0.0
5063,1195-OIYEJ,0.0,46.747821249768215,0.0,0.0,1.0,1.0,1.0
5064,9734-YWGEX,1.0,52.0,0.0,0.0,0.0,0.0,0.0
5065,4432-ADRLB,0.0,37.0,0.0,0.0,0.0,0.0,0.0
5066,9546-KDTRB,1.0,63.0,0.0,0.0,1.0,0.0,0.0
5067,6416-JNVRK,0.0,44.0,0.0,0.0,1.0,0.0,0.0
5068,2391-SOORI,1.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
5069,8430-TWCBX,0.0,47.44847699287103,0.0,0.0,0.0,1.0,2.0
5070,7903-CMPEY,0.0,25.0,1.0,0.0,0.0,1.0,0.0
5071,8752-GHJFU,0.0,33.0,0.0,0.0,1.0,1.0,3.0
5072,6551-ZCOTS,0.0,38.0,0.0,0.0,1.0,1.0,1.0
5073,8606-CIQUL,0.0,52.0,0.0,0.0,1.0,1.0,3.0
5074,8205-OTCHB,1.0,24.0,1.0,0.0,0.0,0.0,0.0
5075,2890-WFBHU,1.0,42.0,0.0,0.0,1.0,0.0,0.0
5076,6701-DHKWQ,1.0,61.0,0.0,0.0,1.0,1.0,0.0
5077,1686-STUHN,1.0,47.38697878566203,0.0,0.0,1.0,1.0,1.0
5078,8160-HOWOX,0.0,30.0,0.0,0.0,1.0,1.0,2.0
5079,8631-NBHFZ,0.0,49.0,0.0,0.0,1.0,1.0,2.0
5080,0221-NAUXK,1.0,25.0,1.0,0.0,0.0,0.0,0.0
5081,5151-HQRDG,0.0,35.0,0.0,0.0,1.0,1.0,0.0
5082,4718-DHSMV,0.0,43.0,0.0,0.0,0.0,0.0,2.0
5083,0303-UNCIP,0.0,30.0,0.0,0.0,1.0,1.0,1.0
5084,7729-JTEEC,1.0,49.0,0.0,0.0,0.0,0.0,0.0
5085,5832-XKAES,0.0,47.0,0.0,0.0,0.0,0.0,0.0
5086,5949-XIKAE,0.0,46.747821249768215,0.0,0.0,0.0,0.0,0.0
5087,9108-EQPNQ,1.0,28.0,1.0,0.0,1.0,1.0,3.0
5088,5572-ZDXHY,1.0,62.0,0.0,0.0,0.0,0.0,0.0
5089,9391-EOYLI,1.0,29.0,1.0,0.0,0.0,0.0,0.0
5090,3629-WEAAM,0.0,20.0,1.0,0.0,1.0,0.0,0.0
5091,6469-QJKZW,0.0,30.0,0.0,0.0,1.0,1.0,1.0
5092,8665-UTDHZ,0.0,59.0,0.0,0.0,1.0,1.0,0.0
5093,9770-KXGQU,0.0,30.0,0.0,0.0,0.0,0.0,0.0
5094,0334-ZFJSR,0.0,53.0,0.0,0.0,1.0,0.0,0.0
5095,1371-WEPDS,0.0,44.0,0.0,0.0,0.0,0.0,0.0
5096,4548-SDBKE,1.0,59.0,0.0,0.0,1.0,1.0,2.0
5097,6728-DKUCO,0.0,23.0,1.0,0.0,1.0,1.0,2.0
5098,3569-EDBPQ,1.0,23.0,1.0,0.0,1.0,0.0,0.0
5099,4598-XLKNJ,1.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
5100,6234-RAAPL,1.0,60.0,0.0,0.0,1.0,0.0,0.0
5101,6621-NRZAK,1.0,62.0,0.0,0.0,0.0,0.0,0.0
5102,5898-IGSLP,1.0,25.0,1.0,0.0,0.0,0.0,0.0
5103,0969-RGKCU,0.0,37.0,0.0,0.0,1.0,1.0,5.0
5104,1393-IMKZG,0.0,25.0,1.0,0.0,1.0,1.0,3.0
5105,8543-MSDMF,1.0,36.0,0.0,0.0,1.0,1.0,0.0
5106,3712-PKXZA,1.0,47.0,0.0,0.0,0.0,0.0,0.0
5107,6023-GSSXW,1.0,42.0,0.0,0.0,0.0,1.0,3.0
5108,1403-LKLIK,0.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
5109,5385-SUIRI,1.0,47.38697878566203,0.0,0.0,1.0,1.0,1.0
5110,2688-BHGOG,1.0,49.0,0.0,0.0,0.0,0.0,0.0
5111,2729-VNVAP,1.0,46.747821249768215,0.0,0.0,1.0,0.0,0.0
5112,7074-IEVOJ,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
5113,4079-VTGLK,1.0,32.0,0.0,0.0,1.0,1.0,2.0
5114,6946-LMSQS,1.0,31.0,0.0,0.0,0.0,1.0,2.0
5115,0637-UBJRP,1.0,29.0,1.0,0.0,0.0,0.0,0.0
5116,0727-BMPLR,1.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
5117,0013-MHZWF,0.0,46.64687102273605,0.0,0.0,1.0,0.0,0.0
5118,4695-WJZUE,0.0,38.0,0.0,0.0,1.0,0.0,0.0
5119,2839-RFSQE,0.0,57.0,0.0,0.0,0.0,0.0,0.0
5120,0621-TSSMU,1.0,36.0,0.0,0.0,1.0,1.0,3.0
5121,5006-MXVRN,0.0,64.0,0.0,0.0,1.0,0.0,0.0
5122,3489-HHPFY,1.0,58.0,0.0,0.0,0.0,0.0,0.0
5123,4607-CHPCA,1.0,25.0,1.0,0.0,0.0,0.0,0.0
5124,3506-OVLKD,1.0,46.747821249768215,0.0,0.0,0.0,0.0,0.0
5125,7658-UYUQS,0.0,43.0,0.0,0.0,0.0,0.0,0.0
5126,4229-CZMLL,1.0,64.0,0.0,0.0,0.0,1.0,1.0
5127,8234-GSZYK,1.0,28.0,1.0,0.0,0.0,1.0,3.0
5128,1116-FRYVH,1.0,23.0,1.0,0.0,1.0,1.0,1.0
5129,5816-QVHRX,0.0,46.0,0.0,0.0,0.0,0.0,0.0
5130,4693-VWVBO,0.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
5131,9261-WDCAF,1.0,31.0,0.0,0.0,0.0,0.0,3.0
5132,4223-BKEOR,0.0,42.0,0.0,0.0,0.0,0.0,0.0
5133,9227-UAQFT,0.0,39.0,0.0,0.0,0.0,0.0,0.0
5134,9469-WEJBT,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
5135,5649-TJHOV,1.0,40.0,0.0,0.0,1.0,1.0,2.0
5136,5143-WMWOG,1.0,23.0,1.0,0.0,1.0,0.0,0.0
5137,2519-TWKFS,0.0,51.0,0.0,0.0,0.0,1.0,2.0
5138,8966-OIQHG,0.0,36.0,0.0,0.0,1.0,0.0,0.0
5139,7627-JKIAZ,0.0,38.0,0.0,0.0,0.0,0.0,0.0
5140,9489-UTFKA,1.0,64.0,0.0,0.0,1.0,1.0,2.0
5141,6794-HKIAJ,1.0,61.0,0.0,0.0,0.0,0.0,0.0
5142,5380-XPJNZ,1.0,52.0,0.0,0.0,1.0,0.0,0.0
5143,6549-YMFAW,1.0,25.0,1.0,0.0,0.0,1.0,2.0
5144,3982-XWFZQ,0.0,20.0,1.0,0.0,1.0,1.0,2.0
5145,2203-GHNWN,1.0,49.0,0.0,0.0,0.0,1.0,2.0
5146,4280-DLSHD,0.0,21.0,1.0,0.0,1.0,0.0,0.0
5147,9728-FTTVZ,1.0,32.0,0.0,0.0,0.0,0.0,0.0
5148,9068-FHQHD,0.0,46.747821249768215,0.0,0.0,1.0,0.0,0.0
5149,6013-BHCAW,0.0,19.0,1.0,0.0,0.0,0.0,0.0
5150,9435-JMLSX,1.0,47.0,0.0,0.0,1.0,1.0,1.0
5151,4425-OWHWB,1.0,40.0,0.0,0.0,1.0,1.0,3.0
5152,4759-TRPLW,1.0,44.0,0.0,0.0,0.0,1.0,1.0
5153,4274-OWWYO,0.0,52.0,0.0,0.0,0.0,0.0,0.0
5154,2990-OGYTD,1.0,35.0,0.0,0.0,0.0,0.0,0.0
5155,2193-SFWQW,1.0,58.0,0.0,0.0,1.0,0.0,0.0
5156,2454-RPBRZ,1.0,25.0,1.0,0.0,1.0,1.0,3.0
5157,7706-YLMQA,0.0,51.0,0.0,0.0,1.0,0.0,0.0
5158,5118-MUEYH,1.0,38.0,0.0,0.0,1.0,1.0,2.0
5159,6595-COKXZ,1.0,55.0,0.0,0.0,0.0,0.0,0.0
5160,0854-UYHZD,0.0,42.0,0.0,0.0,0.0,0.0,0.0
5161,5327-CNLUQ,0.0,37.0,0.0,0.0,0.0,0.0,0.0
5162,0991-BRRFB,1.0,48.0,0.0,0.0,1.0,0.0,0.0
5163,0487-RPVUM,1.0,35.0,0.0,0.0,1.0,1.0,1.0
5164,1930-WNXSB,1.0,50.0,0.0,0.0,1.0,1.0,2.0
5165,8166-ZZTFS,1.0,22.0,1.0,0.0,0.0,0.0,0.0
5166,1740-CSDJP,1.0,19.0,1.0,0.0,0.0,0.0,0.0
5167,1956-YIFGE,1.0,54.0,0.0,0.0,1.0,1.0,2.0
5168,7495-OOKFY,1.0,37.0,0.0,0.0,1.0,1.0,2.0
5169,1502-XFCVR,1.0,24.0,1.0,0.0,1.0,1.0,0.0
5170,0946-CLJTI,1.0,43.0,0.0,0.0,0.0,0.0,0.0
5171,0988-AADSA,1.0,47.44847699287103,0.0,0.0,0.0,0.0,0.0
5172,4290-BSXUX,0.0,27.0,1.0,0.0,0.0,0.0,0.0
5173,6618-RYATB,1.0,27.0,1.0,0.0,1.0,0.0,0.0
5174,9129-UXERG,1.0,47.38697878566203,0.0,0.0,1.0,1.0,0.0
5175,6900-RBKER,1.0,49.0,0.0,0.0,0.0,0.0,0.0
5176,8099-MZPUJ,0.0,42.0,0.0,0.0,0.0,0.0,0.0
5177,6625-IUTTT,0.0,32.0,0.0,0.0,1.0,1.0,1.0
5178,3422-LYEPQ,1.0,20.0,1.0,0.0,0.0,1.0,3.0
5179,3642-BYHDO,1.0,38.0,0.0,0.0,0.0,0.0,0.0
5180,1845-ZLLIG,1.0,47.38697878566203,0.0,0.0,1.0,1.0,3.0
5181,0725-CXOTM,0.0,46.747821249768215,0.0,0.0,0.0,0.0,0.0
5182,2135-RXIHG,0.0,26.0,1.0,0.0,0.0,0.0,0.0
5183,9420-LOJKX,0.0,62.0,0.0,0.0,0.0,0.0,0.0
5184,3884-HCSWG,1.0,33.0,0.0,0.0,0.0,0.0,0.0
5185,2474-LCNUE,1.0,28.0,1.0,0.0,1.0,1.0,3.0
5186,6481-LXPWL,1.0,47.0,0.0,0.0,1.0,1.0,0.0
5187,7789-CRUVC,1.0,50.0,0.0,0.0,0.0,1.0,1.0
5188,6339-RZCBJ,0.0,64.0,0.0,0.0,1.0,1.0,3.0
5189,7206-PQBBZ,1.0,52.0,0.0,0.0,1.0,1.0,0.0
5190,2476-YGEFM,0.0,47.38697878566203,0.0,0.0,1.0,1.0,2.0
5191,7690-KPNCU,1.0,28.0,1.0,0.0,1.0,1.0,3.0
5192,3605-JISKB,0.0,47.0,0.0,0.0,1.0,1.0,2.0
5193,4937-QPZPO,0.0,56.0,0.0,0.0,1.0,1.0,3.0
5194,4512-ZUIYL,0.0,59.0,0.0,0.0,0.0,1.0,2.0
5195,7998-ZLXWN,0.0,48.0,0.0,0.0,1.0,0.0,0.0
5196,1751-NCDLI,1.0,29.0,1.0,0.0,0.0,0.0,0.0
5197,3714-NTNFO,0.0,58.0,0.0,0.0,1.0,0.0,0.0
5198,0817-HSUSE,0.0,44.0,0.0,0.0,1.0,1.0,1.0
5199,5433-KYGHE,0.0,48.0,0.0,0.0,1.0,0.0,0.0
5200,4513-CXYIX,1.0,35.0,0.0,0.0,0.0,0.0,0.0
5201,5446-DKWYW,1.0,24.461406518010293,1.0,0.0,0.0,0.0,0.0
5202,7284-ZZLOH,0.0,44.0,0.0,0.0,0.0,0.0,0.0
5203,3496-LFSZU,0.0,48.0,0.0,0.0,1.0,1.0,4.0
5204,5456-ITGIC,0.0,59.0,0.0,0.0,1.0,1.0,1.0
5205,5038-ETMLM,0.0,47.38697878566203,0.0,0.0,1.0,0.0,0.0
5206,2931-SVLTV,1.0,20.0,1.0,0.0,1.0,1.0,3.0
5207,3498-LZGQZ,0.0,46.0,0.0,0.0,0.0,0.0,0.0
5208,2885-HIJDH,0.0,64.0,0.0,0.0,1.0,0.0,0.0
5209,1439-LCGVL,1.0,42.0,0.0,0.0,1.0,0.0,0.0
5210,0787-LHDYT,1.0,43.0,0.0,0.0,0.0,0.0,0.0
5211,6941-PMGEP,0.0,24.461406518010293,1.0,0.0,1.0,0.0,0.0
5212,1169-SAOCL,1.0,27.0,1.0,0.0,1.0,1.0,2.0
5213,2535-PBCGC,0.0,26.0,1.0,0.0,1.0,1.0,1.0
5214,7551-JOHTI,1.0,45.0,0.0,0.0,0.0,0.0,1.0
5215,4659-NZRUF,0.0,24.461406518010293,1.0,0.0,1.0,1.0,0.0
5216,4536-PLEQY,1.0,28.0,1.0,0.0,0.0,0.0,0.0
5217,6766-HFKLA,1.0,27.0,1.0,0.0,1.0,1.0,2.0
5218,0376-YMCJC,0.0,24.0,1.0,0.0,1.0,1.0,1.0
5219,5197-LQXXH,0.0,41.0,0.0,0.0,1.0,0.0,0.0
5220,3315-IKYZQ,1.0,46.747821249768215,0.0,0.0,1.0,1.0,2.0
5221,7188-CBBBA,0.0,31.0,0.0,0.0,0.0,0.0,0.0
5222,2682-KEVRP,1.0,61.0,0.0,0.0,0.0,0.0,0.0
5223,3460-TJBWI,1.0,38.0,0.0,0.0,0.0,0.0,0.0
5224,5565-FILXA,0.0,23.0,1.0,0.0,1.0,1.0,0.0
5225,7426-RHZGU,0.0,57.0,0.0,0.0,0.0,0.0,0.0
