,Customer ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue,Churn Category
4926,6726-NNFWD,0.0,33.0,0.0,0.0,0.0,1.0,2.0,40.825486,-124.049485,5.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2933.95,0.0
4927,5590-BYNII,1.0,61.0,0.0,1.0,1.0,0.0,0.0,38.050558,-121.646924,3.0,3.0,1.0,3.0,32.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,5624.84,0.0
4928,0228-MAUWC,0.0,41.0,0.0,0.0,1.0,0.0,0.0,34.031441,-117.936436,2.0,3.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,140.93,4.0
4929,5684-FJVYR,0.0,52.0,0.0,0.0,0.0,0.0,0.0,33.876482,-118.284077,5.0,3.0,0.0,0.0,32.0,4.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,70.0,3044.441077322455,4.0
4930,5536-SLHPM,1.0,28.0,1.0,1.0,1.0,1.0,4.0,37.555473,-122.080312,5.0,3.0,1.0,3.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2229.57,0.0
4931,6893-ODYYE,0.0,39.0,0.0,0.0,0.0,0.0,0.0,32.825086,-119.7549407277953,1.0,3.0,0.0,0.0,57.0,0.0,1.0,1.0,1.0,2.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6465.0,0.0
4932,4547-LYTDD,1.0,26.0,1.0,1.0,1.0,0.0,0.0,32.825086,-119.7549407277953,5.0,3.0,1.0,1.0,32.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.45,0.0
4933,9359-UGBTK,1.0,64.0,0.0,1.0,0.0,0.0,0.0,37.474396,-120.875917,3.0,3.0,0.0,0.0,20.0,4.0,1.0,0.0,1.0,1.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1650.6,0.0
4934,6734-FQAJX,1.0,42.0,0.0,1.0,0.0,0.0,0.0,34.008293,-118.346766,3.0,3.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,301.9,0.0
4935,3161-GETRM,0.0,66.0,0.0,0.0,1.0,1.0,0.0,34.026334,-118.474222,3.0,3.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,3.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6055.9,0.0
4936,7239-HZZCX,0.0,46.0,0.0,0.0,0.0,0.0,0.0,34.067932,-117.785168,3.0,3.0,0.0,0.0,40.0,0.0,1.0,0.0,1.0,1.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3048.4,0.0
4937,6244-BESBM,0.0,34.0,0.0,0.0,0.0,0.0,0.0,37.974498,-119.7549407277953,5.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,3.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1212.0,0.0
4938,3085-QUOZK,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.916834,5.0,3.0,1.0,8.0,70.0,1.0,1.0,1.0,1.0,2.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,11221.6,0.0
4939,3823-KYNQY,0.0,23.0,1.0,0.0,0.0,0.0,0.0,33.28156,-115.955541,5.0,3.0,1.0,2.0,68.0,0.0,1.0,0.0,1.0,1.0,53.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3044.441077322455,0.0
4940,8769-KKTPH,0.0,46.0,0.0,0.0,0.0,1.0,1.0,33.92128,-118.274186,1.0,3.0,1.0,2.0,68.0,0.0,1.0,0.0,1.0,1.0,53.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3044.441077322455,1.0
4941,9178-JHUVJ,1.0,31.0,0.0,1.0,0.0,1.0,0.0,38.505995,-119.7549407277953,4.0,3.0,0.0,0.0,70.0,0.0,1.0,1.0,1.0,3.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6394.030000000001,1.0
4942,5366-IJEQJ,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.822984,4.0,3.0,1.0,0.0,35.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,0.0
4943,8621-MNIHH,1.0,23.0,1.0,1.0,1.0,0.0,0.0,35.339796,-119.023552,3.0,3.0,1.0,8.0,72.0,0.0,1.0,1.0,1.0,1.0,41.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,5204.470000000001,0.0
4944,8107-RZLNV,1.0,23.0,1.0,1.0,1.0,0.0,0.0,38.197907,-122.017258,3.0,3.0,0.0,0.0,51.0,2.0,1.0,0.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5659.45,0.0
4945,2931-VUVJN,0.0,23.0,1.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.411251,3.0,3.0,1.0,4.0,32.0,0.0,1.0,1.0,1.0,2.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1145.45,0.0
4946,2338-BQEZT,1.0,39.0,0.0,1.0,0.0,0.0,0.0,34.43987,-118.644609,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,896.1600000000001,1.0
4947,3621-CEOVK,0.0,46.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-121.120161,3.0,3.0,1.0,6.0,39.0,4.0,1.0,0.0,1.0,2.0,18.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4234.02,0.0
4948,3530-CRZSB,0.0,31.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.120161,5.0,3.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,159.07,0.0
4949,5973-EJGDP,1.0,64.0,0.0,1.0,1.0,0.0,0.0,33.798266,-118.300237,5.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,35.45,2.0
4950,0107-WESLM,0.0,44.0,0.0,0.0,1.0,0.0,0.0,37.078873,-122.090386,4.0,3.0,1.0,9.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3602.7800000000007,2.0
4951,3050-RLLXC,0.0,52.0,0.0,0.0,0.0,0.0,0.0,34.019323,-118.391902,4.0,3.0,1.0,9.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3602.7800000000007,0.0
4952,1767-CJKBA,1.0,62.0,0.0,1.0,1.0,0.0,0.0,39.197215,-119.7549407277953,4.0,3.0,1.0,9.0,58.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3602.7800000000007,0.0
4953,9763-GRSKD,0.0,56.0,0.0,0.0,1.0,1.0,1.0,34.18454,-119.224666,4.0,3.0,1.0,5.0,40.0,0.0,1.0,1.0,1.0,2.0,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3893.9,0.0
4954,7029-IJEJK,0.0,56.0,0.0,0.0,1.0,1.0,1.0,34.18454,-119.224666,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1884.46,0.0
4955,0748-RDGGM,0.0,32.0,0.0,0.0,1.0,0.0,0.0,37.538309,-122.305109,3.0,3.0,1.0,6.0,65.0,2.0,1.0,1.0,1.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,9806.0,0.0
4956,0187-WZNAB,0.0,20.0,1.0,0.0,0.0,1.0,1.0,33.976328,-117.319786,3.0,3.0,0.0,0.0,66.0,1.0,1.0,1.0,1.0,2.0,51.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,7717.99,0.0
4957,1478-VPOAD,0.0,65.0,0.0,0.0,1.0,0.0,0.0,33.507255,-117.029473,3.0,3.0,0.0,0.0,66.0,1.0,1.0,1.0,1.0,2.0,51.0,1.0,0.0,1.0,1.0,,1.0,0.0,1.0,2.0,1.0,1.0,0.0,7717.99,1.0
4958,9142-XMYJH,1.0,27.0,1.0,1.0,1.0,0.0,0.0,33.362575,-117.299644,4.0,3.0,1.0,1.0,71.0,1.0,1.0,1.0,0.0,2.0,85.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,7639.360000000001,0.0
4959,4883-KCPZJ,1.0,56.0,0.0,1.0,1.0,0.0,0.0,38.735789,-119.85798,3.0,3.0,1.0,4.0,68.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5553.37,0.0
4960,8714-EUHJO,1.0,56.0,0.0,1.0,1.0,0.0,0.0,34.242058,-119.7549407277953,4.0,3.0,1.0,4.0,68.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5553.37,0.0
4961,4191-XOVOM,0.0,53.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-117.047666,3.0,3.0,1.0,3.0,41.0,0.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3881.480000000001,0.0
4962,9891-NQDBD,0.0,46.0,0.0,0.0,0.0,0.0,0.0,36.917652,-119.593757,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,212.45,0.0
4963,3865-QBWSJ,1.0,53.0,0.0,1.0,0.0,0.0,0.0,33.840524,-119.7549407277953,1.0,3.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2254.77,4.0
4964,1042-HFUCW,0.0,64.0,0.0,0.0,0.0,0.0,0.0,33.840524,-119.7549407277953,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22,3.0
4965,8041-TMEID,0.0,23.0,0.0,0.0,0.0,0.0,0.0,37.524721,-120.757977,4.0,3.0,0.0,0.0,41.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3044.441077322455,0.0
4966,6437-UKHMV,0.0,23.0,0.0,0.0,0.0,0.0,0.0,37.624436,-122.430661,4.0,3.0,0.0,0.0,41.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3044.441077322455,0.0
4967,0853-TWRVK,1.0,78.0,0.0,1.0,1.0,0.0,0.0,38.014457,-122.115432,1.0,3.0,0.0,0.0,41.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,2.0,0.0,2.0,0.0,3044.441077322455,2.0
4968,9588-YRFHY,1.0,55.0,0.0,1.0,1.0,0.0,0.0,36.19204239161876,-118.346766,4.0,3.0,1.0,10.0,47.0,2.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4187.2300000000005,0.0
4969,3797-FKOGQ,0.0,19.0,1.0,0.0,0.0,0.0,0.0,37.95338,-122.076886,3.0,3.0,1.0,10.0,47.0,2.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4187.2300000000005,0.0
4970,4847-TAJYI,0.0,19.0,1.0,0.0,0.0,0.0,0.0,34.099891,-119.7549407277953,3.0,3.0,1.0,10.0,47.0,2.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4187.2300000000005,0.0
4971,2342-CKIAO,0.0,19.0,1.0,0.0,0.0,0.0,0.0,38.674276,-121.961866,5.0,3.0,1.0,10.0,47.0,2.0,1.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4187.2300000000005,0.0
4972,4922-CVPDX,0.0,19.0,1.0,0.0,0.0,0.0,0.0,38.029729,-119.7549407277953,2.0,3.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,273.92,1.0
4973,9389-ACWBI,1.0,54.0,0.0,1.0,1.0,0.0,0.0,36.974575,-121.991149,2.0,3.0,1.0,1.0,11.0,4.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,664.3499999999999,1.0
4974,1925-GMVBW,1.0,46.0,0.0,1.0,0.0,0.0,0.0,34.559882,-115.637164,4.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.4,0.0
4975,2560-WBWXF,1.0,46.0,0.0,1.0,0.0,0.0,0.0,37.127386,-119.7549407277953,5.0,3.0,0.0,0.0,71.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,10811.61,0.0
4976,8868-GAGIO,1.0,46.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-117.773354,3.0,3.0,0.0,0.0,71.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,0.0,10811.61,0.0
4977,6806-YDEUL,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.4725,-117.584273,5.0,3.0,0.0,0.0,69.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7156.15,0.0
4978,1580-BMCMR,0.0,44.0,0.0,0.0,1.0,0.0,1.0,37.316146,-121.936285,3.0,3.0,1.0,3.0,70.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6328.5,0.0
4979,0725-CXOTM,0.0,46.0,0.0,0.0,0.0,0.0,0.0,37.316146,-121.936285,5.0,3.0,0.0,0.0,31.0,0.0,1.0,1.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3429.9800000000005,0.0
4980,9763-PDTKK,1.0,40.0,0.0,1.0,1.0,0.0,0.0,34.243088,-116.830015,4.0,3.0,1.0,0.0,29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3044.441077322455,0.0
4981,0602-DDUML,1.0,56.0,0.0,1.0,1.0,0.0,0.0,33.786738,-117.982564,5.0,3.0,1.0,1.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023.5,0.0
4982,9795-NREXC,0.0,50.0,0.0,0.0,1.0,1.0,1.0,34.049172,-118.115022,3.0,3.0,1.0,4.0,32.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9443.68,0.0
4983,7181-OQCUT,0.0,54.0,0.0,0.0,1.0,0.0,0.0,38.135897,-122.563683,3.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,414.76,1.0
4984,1839-UMACK,0.0,54.0,0.0,0.0,1.0,0.0,0.0,39.748037,-122.302169,4.0,3.0,1.0,10.0,56.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,3044.441077322455,0.0
4985,4462-CYWMH,1.0,55.0,0.0,1.0,1.0,1.0,3.0,39.748037,-122.302169,4.0,3.0,1.0,10.0,56.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,40.0,3044.441077322455,0.0
4986,5161-XEUVX,1.0,27.0,1.0,1.0,1.0,0.0,0.0,38.432145,-120.77069,4.0,3.0,1.0,10.0,56.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,40.0,3044.441077322455,0.0
4987,2393-DIVAI,0.0,51.0,0.0,0.0,0.0,0.0,0.0,32.698964,-119.7549407277953,5.0,3.0,0.0,0.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,40.0,3044.441077322455,0.0
4988,7515-LODFU,0.0,56.0,0.0,0.0,1.0,0.0,0.0,36.822715,-119.761826,4.0,3.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,652.35,0.0
4989,3115-JPJDD,1.0,54.0,0.0,1.0,0.0,0.0,0.0,38.047746,-119.7549407277953,5.0,3.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2671.96,0.0
4990,3981-QSVQI,0.0,48.0,0.0,0.0,1.0,0.0,0.0,33.850504,-119.7549407277953,3.0,3.0,1.0,5.0,33.0,0.0,1.0,0.0,1.0,2.0,27.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3785.16,0.0
4991,0506-YLVKJ,1.0,27.0,1.0,1.0,0.0,0.0,0.0,37.680968,-121.446049,3.0,3.0,0.0,0.0,50.0,0.0,1.0,1.0,1.0,3.0,51.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6395.3,0.0
4992,1170-SASML,0.0,42.0,0.0,0.0,0.0,0.0,0.0,34.406256,-119.726936,3.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,196.97,0.0
4993,9803-FTJCG,0.0,55.0,0.0,0.0,1.0,0.0,0.0,34.406256,-119.726936,1.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,196.97,3.0
4994,7404-JLKQG,0.0,21.0,1.0,0.0,1.0,1.0,3.0,34.966777,-117.961179,3.0,3.0,1.0,5.0,42.0,2.0,1.0,1.0,1.0,2.0,69.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,140.0,4331.34,3.0
4995,0114-IGABW,0.0,80.0,0.0,0.0,1.0,0.0,0.0,34.321621,-118.399841,4.0,3.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,4014.4,3.0
4996,3259-KNMRR,1.0,62.0,0.0,1.0,0.0,1.0,2.0,34.321621,-118.399841,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,59.66,0.0
4997,6848-HJTXY,0.0,45.0,0.0,0.0,0.0,0.0,2.0,37.722727,-122.02157,3.0,3.0,0.0,0.0,72.0,1.0,1.0,1.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6795.71,0.0
4998,4719-UMSIY,1.0,63.0,0.0,1.0,0.0,0.0,0.0,36.008958,-118.891593,5.0,3.0,0.0,0.0,72.0,1.0,1.0,1.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6795.71,0.0
4999,1699-TLDLZ,1.0,63.0,0.0,1.0,0.0,0.0,0.0,36.008958,-118.891593,5.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,99.75,3.0
5000,1536-YHDOE,0.0,23.0,1.0,0.0,1.0,1.0,2.0,33.694501,-116.412711,3.0,3.0,0.0,0.0,32.0,2.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,40.0,5563.85,3.0
5001,9845-PEEKO,0.0,23.0,1.0,0.0,1.0,1.0,2.0,38.625096,-121.383658,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4402.719999999999,3.0
5002,4825-XJGDM,1.0,76.0,0.0,1.0,0.0,0.0,0.0,34.457829,-116.139589,3.0,3.0,0.0,0.0,56.0,0.0,1.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,10.0,5894.64,3.0
5003,5148-HKFIR,1.0,76.0,0.0,1.0,0.0,0.0,0.0,32.852947,-114.850784,3.0,3.0,0.0,0.0,10.0,4.0,1.0,1.0,1.0,2.0,76.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3044.441077322455,0.0
5004,7841-TZDMQ,0.0,28.0,1.0,0.0,1.0,1.0,0.0,36.19204239161876,-122.955176,4.0,3.0,1.0,5.0,55.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3241.8500000000004,0.0
5005,8734-FNWVH,0.0,80.0,0.0,0.0,0.0,0.0,1.0,37.722302,-122.491129,4.0,3.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4097.1,0.0
5006,4832-VRBMR,0.0,80.0,0.0,0.0,0.0,0.0,1.0,38.055562,-120.456298,1.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2400.53,1.0
5007,5828-DWPIL,0.0,62.0,0.0,0.0,1.0,1.0,3.0,38.542448,-122.419923,3.0,3.0,1.0,3.0,54.0,2.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7932.700000000001,0.0
5008,7398-SKNQZ,1.0,61.0,0.0,1.0,0.0,0.0,0.0,34.146957,-118.432138,3.0,3.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,252.39,3.0
5009,2178-PMGCJ,0.0,42.0,0.0,0.0,1.0,0.0,0.0,34.146957,-118.432138,3.0,3.0,1.0,10.0,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,505.1,0.0
5010,4568-TTZRT,1.0,71.0,0.0,1.0,0.0,0.0,1.0,33.694501,-116.412711,3.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1331.58,0.0
5011,3511-BFTJW,1.0,71.0,0.0,1.0,0.0,0.0,1.0,37.965695,-121.260051,4.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.81,0.0
5012,6513-EECDB,0.0,46.0,0.0,0.0,1.0,0.0,2.0,33.902211,-117.914922,5.0,3.0,1.0,9.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3096.26,0.0
5013,5494-WOZRZ,1.0,69.0,0.0,1.0,0.0,0.0,0.0,38.53508,-121.444144,3.0,3.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2555.05,0.0
5014,9122-UMROB,1.0,70.0,0.0,1.0,1.0,0.0,0.0,34.167926,-118.267539,2.0,3.0,1.0,1.0,32.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2560.88,3.0
